Artist,Streams,Tracks,Genres
Henny,77201,"Mama nemoj pitati, Martini","balkan trap, turbo folk"
Popov,41666,Mama nemoj pitati,turbo folk
PlayaPhonk,56765,"Phonky Town, Phonky Town",drift phonk
Armani White,78842,"BILLIE EILISH., BILLIE EILISH.",indie hip hop
Wes,78318,"Alane, Alane","alternative hip hop, boom bap, buffalo hip hop, drumless hip hop, hip hop, upstate ny rap"
Jul,41275,Toto et Ninetta,"ambient folk, indie pop, indie rock"
Alesso,77280,"Chasing Stars (feat. James Bay), When I’m Gone (with Katy Perry)","dance pop, edm, pop, pop dance, progressive electro house"
Robbie Williams,40981,Can't Stop Christmas,"dance rock, europop"
Green Day,40805,Boulevard of Broken Dreams,"modern rock, permanent wave, punk, rock"
James Gillespie,40533,Gone Are The Days (feat. James Gillespie),indie anthem-folk
Provinz,40379,Zorn & Liebe,"german indie folk, german pop"
Nina Chuba,40379,Zorn & Liebe,"german pop, hamburg hip hop"
DJ Snake,40325,Selfish Love (with Selena Gomez),"edm, electronic trap, pop, pop dance"
Majoe,40247,BA3T,"dance pop, edm, electro house, moombahton, pop, pop dance"
Dxrk ダーク,52932,"RAVE, BONES",drift phonk
No Angels,40179,When the Angels Sing - Winter Version,"german pop, girl group"
Rita Ora,39989,Big (feat. Gunna),"dance pop, pop, uk pop"
SXTN,75734,"Von Party zu Party, Bongzimmer","deep german hip hop, frauenrap, german hip hop"
Alan Walker,106622,"Headlights (feat. KIDDO), Fake A Smile, Sweet Dreams",electro house
Poshlaya Molly,143373,"ШКОЛЬНИК, Дом Периньон, Non Stop, Контракт, Khannamontana, PORNKHAB KRISMAS KLAB, Supermarket, Tipichnaja vecherinka s basseynom","russian alt pop, russian electronic"
Молодой Платон,65636,"ШКОЛЬНИК, ВЛЮБИЛАСЬ","russian drill, russian hip hop"
Madonna,39679,Frozen,"dance pop, pop"
Sickick,39679,Frozen,bass trap
Ledri Vula,39666,Dale,"albanian hip hop, albanian pop, kosovan pop"
Kenndog,70810,"Beethoven, Beethoven",viral rap
Tove Lo,39317,Pressure (feat. Tove Lo),"metropopolis, pop, swedish electropop, swedish pop, swedish synthpop"
Dimitri Vegas & Like Mike,39209,Heard About Me (feat. Nea),"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house"
$OHO BANI,75404,"Tattergreis, VIRAL",german hip hop
DJ Gollum,39028,The Bad Touch 2k20,"german dance, hands up"
Empyre One,39028,The Bad Touch 2k20,hands up
Don Xhoni,39018,Gjuj per to,"albanian hip hop, albanian pop"
Capo Plaza,38797,Body (Remix) [feat. Capo Plaza & Rondodasosa],"italian hip hop, italian pop, trap italiana"
Rondodasosa,38797,Body (Remix) [feat. Capo Plaza & Rondodasosa],"drill italiana, italian hip hop, trap italiana"
Mr.Kitty,38762,After Dark,weirdcore
Georgia Ku,38604,I Got A Feeling,uk pop
HE/RO,38576,Kuss an Dich,german pop
Lucky Luke,38530,Cooler Than Me,lithuanian electronic
Timmy Trumpet,38250,Mad World,"australian dance, big room, melbourne bounce, melbourne bounce international"
PHARAOH,48515,"Khallivud Khous, Не по пути","russian emo rap, russian grime, russian hip hop"
DNCE,38133,Dancing Feet (feat. DNCE),"dance pop, pop"
Trevor Daniel,38073,Falling,melodic rap
Lena,37768,Strip,"indie game soundtrack, pixel, spectra"
grandson,37759,Blood // Water,"modern alternative rock, modern rock, pov: indie, rock"
Linkin Park,37749,In the End,"alternative metal, nu metal, post-grunge, rap metal, rock"
Casar,37742,Habibi,"children's folk, kindie rock"
The Limba,72185,"Секрет, Известным","kazakh hip hop, kazakh pop, russian dance, russian hip hop, russian pop"
iamnotshane,37431,Maybe My Soulmate Died,singer-songwriter pop
WENARO,37410,Лёд,"russian drain, russian hyperpop"
Alexander Eder,37206,7 Stunden,german pop
Isong,37173,Pull Up - Remix,london rap
Liilz,37116,Glad U Came (feat. ZieZie),melodic drill
ZieZie,37116,Glad U Came (feat. ZieZie),uk hip hop
glaive,37078,more than life (feat. glaive),"glitchcore, hyperpop, proto-hyperpop"
Sebastian Fitzek,36982,Erlkönig,"hoerspiel, lesen, writing"
ilyproxy,36933,superswag pt. 1,german hyperpop
Hadesthegrim,36933,superswag pt. 1,german hyperpop
Manu Chao,36606,Me Gustas Tu,"latin alternative, world"
INSTASAMKA,166169,"RARARA, SHAKE, RARARA, СНОВА?, MONEYKEN LOVE, И ЧТОЭ, LIPSI HA","russian hip hop, zhenskiy rep"
Merczz,36439,DTB,melodic drill
Emma Louise,36357,Jungle,"australian indie, brisbane indie"
Duke & Jones,36340,Jiggle Jiggle,uk dance
Минин,36337,Зелёный глаз,ukrainian viral pop
Papa Roach,68694,"Last Resort, Core (That's Who We Are)","alternative metal, nu metal, rap metal, rap rock, rock"
Rilès,36243,Pesetas,french hip hop
Dhurata Dora,36228,GAJDE,"albanian hip hop, albanian pop, frauenrap"
Elvana Gjata,71053,"GAJDE, EX",albanian pop
Avril Lavigne,69202,"Bite Me, Love It When You Hate Me (feat. blackbear)","canadian pop, candy pop, pop"
Friedberg,36055,luft (feat. Friedberg),austrian indie
Jon Lajoie,35939,Everyday Normal Guy 2,"comedy rap, comic, parody"
Destiny,35887,Je me casse,"dance pop, girl group, pop, r&b, urban contemporary"
Stromae,35880,L’enfer,"belgian pop, g-house"
SpongeBOZZ,35742,Apocalyptic Endgame,"deep german hip hop, german hip hop"
Jonas Blue,35716,Sad Boy (feat. Ava Max & Kylie Cantrall),"pop, pop dance, tropical house, uk dance"
Kylie Cantrall,35716,Sad Boy (feat. Ava Max & Kylie Cantrall),movie tunes
LIZOT,35693,Weekend (feat. Emelie Cyréus),"big room, german dance, slap house"
Gentleman,35633,Ice Cream (feat. Fourty & Gentleman),"cologne hip hop, german hip hop, german reggae, reggae fusion"
Mert,35590,KAMPFANSAGE,"hip hop, rap"
Z,35590,KAMPFANSAGE,"classic oklahoma country, modern country pop"
S.T.S,35553,Fürstenfeld - Live,austropop
Seyed,35386,Vollmond,"deep german hip hop, german hip hop"
Fools Garden,35325,Lemon Tree,german pop rock
Kim Dracula,35215,Paparazzi,viral rap
DILOMAN,35180,Riba,"german alternative rap, german hip hop, german underground rap"
OG Buda,541415,"Капли, Грусть 2 - Соната, Грязный, Грязный, ТГК, Флинтана, Vina (feat. 17 SEVENTEEN) (feat. 17 SEVENTEEN), Следующий, Давно, Большие Бабки, КЭН, Пассивка, Бэйбитрон, Любознательность, ^__^ ;D :3, Выстрелы, Биг бой слайм, Выдох, КОРИЧНЕВЫЕ, Большие Бабки, Пинк Флойд, Обиделись, Даёт 2, Спали - Бонус-трек, GAN'G Autro (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY) (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE & YUNGWAY), Ты думал я забросил? - Интро, Cristal & MOYOT (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix, На легком, Групи, MC Taxi, Abu Dhabi Ba6y, ФРИРИО БЛЯ, Starshie (feat. Polyana) (feat. Polyana), Рога, ФИТИЛЬ","russian drill, russian hip hop, russian trap"
Дора,135923,"Капли, Барбисайз, Барбисайз, Дорадура, Сан Ларан, Младшая сестра, Я боюсь людей, Втюрилась","russian alt pop, russian pop"
Chris Steger,35086,Zefix,"austrian pop, austropop"
Nikolija,35005,Ljubav,turbo folk
SNIK,35001,Bounce,"greek hip hop, greek trap"
BARDHI,34825,EX,albanian pop
Andreas Gabalier,34795,Hulapalu,schlager
Vega,34710,Ich will es Bar,corridos tumbados
KAYEF,68106,"Ich würd' lügen, Best of Us","german pop, german r&b"
Play69,34374,POP SMOKE (feat. Fero47),german hip hop
Fero47,65527,"POP SMOKE (feat. Fero47), Heimweh",german hip hop
Ostbahn-Kurti & Die Chefpartie,34179,Feuer,austropop
Кореш,34150,глаза не врут,ukrainian viral pop
Clean Bandit,34142,Tick Tock (feat. 24kGoldn),"pop, uk dance, uk funky"
Mabel,34142,Tick Tock (feat. 24kGoldn),"pop, uk pop"
Rimski,34087,Odakle Sam Ja,turbo folk
Madcon,34087,Beggin',norwegian hip hop
Israel Kamakawiwo'ole,33957,Somewhere Over the Rainbow / What a Wonderful World,"hawaiian, ukulele"
Michael Jackson,33914,Billie Jean,"r&b, soul"
Mike Williams,33898,Without You,"big room, dutch house, edm, electro house, future house, pop dance, progressive electro house"
Genetikk,33842,VIELLEICHT,"christlicher rap, german hip hop"
will.i.am,65357,"Scream & Shout, Hall of Fame (feat. will.i.am)","dance pop, pop"
Amy Macdonald,33648,This Is The Life,scottish singer-songwriter
Alexa Feser,33621,Best of Us,german pop
Annett Louisan,33621,Best of Us,"german pop, german singer-songwriter"
Christina Stürmer,33621,Best of Us,"austrian pop, austropop, german pop"
Glasperlenspiel,33621,Best of Us,"german pop, metropopolis"
Joel Brandenstein,33621,Best of Us,"german pop, german singer-songwriter"
JORIS,33621,Best of Us,"dutch tech house, minimal techno"
Justin Jesso,33621,Best of Us,singer-songwriter pop
Kelvin Jones,33621,Best of Us,uk pop
LOTTE,33621,Best of Us,indie psych-pop
Philipp Dittberner,33621,Best of Us,german pop
Sasha,33621,Best of Us,alt z
Stefanie Heinzmann,33621,Best of Us,"german pop, swiss pop"
salem ilese,33580,Fake A Smile,"alt z, modern indie pop"
Violetta Sokolova,33579,Четыре тридцать,ukrainian viral pop
PLAYAMANE,64679,"MIDNIGHT, MIDNIGHT",drift phonk
Nateki,64679,"MIDNIGHT, MIDNIGHT",gym phonk
Blümchen,33434,Herzalarm,"eurodance, german pop"
Hopsin,33104,LOST,conscious hip hop
kizaru,353608,"99 Problems, Bandana, Playa, Train Wreck, Million, No Stop, First Day Out, That White, Trap Shark, Yeah, Dezhavyu, Elon Musk, Hella Faded, Big Tymers, Mama Makusa, Money long","russian emo rap, russian hip hop, russian trap"
G.R.L.,33032,Ugly Heart,"girl group, post-teen pop, talent show"
EMOTIK,32773,Never Be Lonely,indie r&b
Fäaschtbänkler,32746,Hoch die Hände Wochenende,"neue volksmusik, volkspop"
GAMPER & DADONI,32729,Gimme! Gimme! Gimme!,"deep tropical house, german dance, pop dance, tropical house"
FACE,150616,"ЛАБИРИНТ, Домино, ЮМОРИСТ - Original Motion Picture Soundtrack, СПАСАТЕЛЬНЫЙ КРУГ, Антидепрессант, Vlone, 24 на 7, Рэйман, В новых адиках","blues rock, british blues, classic rock, country rock, folk rock, glam rock, protopunk, psychedelic rock, roots rock, singer-songwriter"
OG Keemo,32650,Mach kaputt,"german alternative rap, german hip hop"
SOPHIA,32498,Niemals Allein,"broadway, show tunes"
Sefo,32483,Bilmem Mi?,turkish trap
Axwell /\ Ingrosso,32300,More Than You Know,"edm, pop dance, progressive electro house"
Michael Schulte,32294,For a Second,"german pop, talentschau"
Rubi,32275,ICH WILL DICH,viral rap
Bosse,32261,Der letzte Tanz,german pop
Mekhman,32238,Копия пиратская,russian dance
Miyagi & Andy Panda,95708,"Marmalade, Буревестник, Патрон, Brooklyn, Minor",russian hip hop
Mav-d,31973,Marmalade,"edmonton indie, lo-fi indie, pov: indie"
Koushino,31846,Tausend Nummern Remix,"german drill, german hip hop, german underground rap"
Camaeleon,31846,Tausend Nummern Remix,"german drill, german hip hop, german underground rap"
MACAN,109307,"За всех, Кино, Без названия, MP3, GIRI, Бенз, Пополам","russian gangster rap, russian hip hop"
Tom Rosenthal,31671,Go Solo,british singer-songwriter
The Script,31560,Hall of Fame (feat. will.i.am),"celtic rock, pop"
Lusia Chebotina,31512,СОЛНЦЕ МОНАКО,russian pop
Dynoro,31337,In My Mind,edm
Xidir,31335,Enzo,german hip hop
Martin Jensen,30991,Running Back To You,"danish electronic, edm, pop dance"
nkeeei,106097,"ТОЛПЫ КРИЧАТ, У У У, Lifon (feat. SAGARA), ЗАПРЕЩЕНА, ЗАПРЕЩЕНА, ТУМАН",russian hip hop
10AGE,68160,"Ау, Нету интереса, Зоопарк, Пушка",russian hip hop
Ramil',67186,"Ау, MP3, Mayak, Убей Меня",russian pop
Artik & Asti,43742,"Garmoniia, Lyubov posle tebya",russian pop
Scally Milano,296053,"Я хочу тебя трахать, Грязный, Грязный, Я хочу тебя трахать, Я хочу тебя трахать, Дофамин, Большие Бабки, Буква Х, ШОПЛИФТЕР, ШОПЛИФТЕР, Большие Бабки, Даёт 2, GAN'G Autro (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY) (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE & YUNGWAY), Подкован, Кид Кади, Секс Деньги Наркотики, Секс Деньги Наркотики",russian hip hop
uglystephan,115873,"Я хочу тебя трахать, Я хочу тебя трахать, Я хочу тебя трахать, Выстрелы, Не волнуют, Снова обогнал их","russian drain, russian hip hop, russian viral rap"
pyrokinesis,88405,"Днями-ночами, диско элизиум, Цветами радуги, ОКО, Шёпот далёких звёзд","russian alt pop, russian hip hop"
MUKKA,41564,"Днями-ночами, ДЕВОЧКА С КАРЕ","russian alt pop, russian underground rap"
MAYOT,132621,"Грусть 2 - Соната, У У У, Vina (feat. 17 SEVENTEEN) (feat. 17 SEVENTEEN), Прощай, GAN'G Autro (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE, YUNGWAY) (feat. Bushido Zho, Scally Milano, MAYOT, Magnum Opus, SEEMEE & YUNGWAY), Cristal & MOYOT (feat. SODA LUV & blago white & OG Buda & MAYOT) - Remix, В Хлам, Abu Dhabi Ba6y","russian drill, russian hip hop, russian trap"
КОСМОНАВТОВ НЕТ,89912,"в темноте, баночка с окурками, МЯТОЙ - remix 2010, тпм","russian alt pop, russian drain, russian indie rock"
Tom Walker,28148,Serotonin,"indie anthem-folk, uk pop"
rizza,39128,"плачь, Kholodnoe oruzhie",russian drain
Sqwore,52611,"плачь, Звезда упала, Kholodnoe oruzhie","russian drain, russian hyperpop"
Duke Deuce,27811,Playa,memphis hip hop
zxcursed,91149,"never enough, bankai, killua, bankai",ukrainian viral pop
163ONMYNECK,248880,"Грязный, Грязный, ЖМУРКИ, Дофамин, Флинтана, СТОМАТОЛОГИЧКА, ВЫКЛЮЧАТЕЛЬ, Faded, ШОПЛИФТЕР, Выдох, КОРИЧНЕВЫЕ, ШОПЛИФТЕР, Пинк Флойд, Кид Кади","russian drill, russian hip hop"
babyswishh1,26078,psiblades,russian hyperpop
Alyona Shvets,37225,"первое свидание, Вино и сигареты","russian alt pop, russian indie"
Kordhell,37633,"Murder In My Mind, Live Another Day",drift phonk
GENJUTSU,24558,1000-7,drill beats
Pornofilmy,40816,"В диапазоне, Я так соскучился","russian alt pop, russian pop punk, russian punk, russian punk rock, russian rock"
MAYBE BABY,52620,"Барбисайз, Барбисайз, sH1pu4Ka!",russian viral pop
MoonDeity,23765,NEON BLADE,"gym phonk, ukrainian phonk"
Markul,33156,"Конечная станция, Серпантин","russian hip hop, russian trap"
ooes,52056,"ночь, магия, зима",russian alt pop
ANNA ASTI,89771,"Феникс, По барам, Хобби, По барам, Хобби",russian pop
remember.,44591,"Я всё решу (Intro), Кожура","alternative metal, metalcore, pop punk, screamo"
DVRST,63249,"Close Eyes, Close Eyes, Close Eyes","chill phonk, drift phonk"
КАКАЯ РАЗНИЦА,21812,Рассвет,russian drain
Kambulat,40262,"Привет, Выпей меня",russian hip hop
Три дня дождя,102620,"Отпускай, Вина, Демоны, Перезаряжай, Выдыхай, Где ты","russian alt pop, russian hip hop"
Alaina Castillo,21118,sad girls always finish first,alt z
PLOHOYPAREN,20841,Таблетка,"russian drain, russian trap"
Nekoglai,20664,Cumback,russian viral rap
Griffinilla,20611,Hard Drive,"otacore, pixel"
Eldzhey,20382,Дом Периньон,"russian hip hop, russian pop"
Даня Милохин,32251,"Bashnia, so low","russian viral pop, russian viral rap"
Mumiy Troll,20215,Bashnia,"classic russian rock, russian punk, russian rock"
Skryptonite,107475,"Baby mama, Это любовь, Положение, Цепи, Москва любит..., Чистый - OST «Псих», Ламбада, Танцуй сама","central asian hip hop, kazakh hip hop, russian hip hop, russian trap"
JONY,34332,"Титры, Naverno, ty menya ne pomnish","russian dance, russian pop"
АДЛИН,29038,"No Love, Dead Inside","russian drain, zxc"
Korol i Shut,69886,"Кукла колдуна, Ведьма и осёл, Дурак и молния, Прыгну со скалы, Лесник","classic russian rock, horror punk, russian folk rock, russian metal, russian punk, russian punk rock, russian rock, russian ska"
MUPP,19155,vendetta!,"drift phonk, hyperpop"
Sadfriendd,19155,vendetta!,"aesthetic rap, gym phonk, hyperpop"
Philipp Kirkorov,32806,"Хобби, Хобби","classic russian pop, russian pop"
OBLADAET,31375,"MUTANT, HELLA PLAYERS","russian drill, russian grime, russian hip hop, russian trap"
ssshhhiiittt!,39820,"Танцы, засыпай, надежда",russian post-punk
V $ X V PRiNCE,18443,Суета,"kazakh hip hop, russian hip hop"
ALEKS ATAMAN,18408,Диалоги тет-а-тет,russian viral pop
Xcho,43881,"Ты и Я, Ты и Я, Вороны",russian hip hop
Bahroma,17824,Пока-пора,ukrainian indie
Khrystyna Soloviy,17637,Тримай,"ukrainian folk rock, ukrainian pop, ukrainian rock"
17 SEVENTEEN,17483,Vina (feat. 17 SEVENTEEN) (feat. 17 SEVENTEEN),russian drain
LIZER,31161,"Mezhdu Nami, Пачка сигарет","russian hip hop, russian trap"
Konfuz,26831,"Кайф ты поймала, Propal interes",russian dance
вышел покурить,29476,"кладбище, вопрос","russian hip hop, russian trap"
Boulevard Depo,28160,"Angry toy$ - Prod. Ray Qwa, ВОК","russian hip hop, russian trap"
МОТ,26257,"Август - это ты, Не Бруклин","album rock, alternative metal, glam metal, hard rock, metal, rock, sleaze rock"
GONE.Fludd,16242,TRAXXXMANIA,"russian hip hop, russian trap"
Джизус,64818,"reGeneration, RASSVET, Апокалипсис Сегодня, don't kill, Автомат, Я не теряю надежды","latin christian, rock cristiano"
KSLV Noh,31629,"Disaster, Override",drift phonk
Вектор А,15748,Лирика,ukrainian viral pop
shinra,28216,"stockholm, untitled",anime lo-fi
ANIKV,35954,"Огни, Меня не будет, там, где хорошо","russian alt pop, russian pop"
SALUKI,25840,"Огни, Меня не будет","russian hip hop, russian trap"
LOVV66,37713,"Буква Х, Govoryat cho, Trap Trap","russian drain, russian hip hop, russian trap"
Папин Олимпос,30345,"Динозаврики, Тёмно-оранжевый закат",russian alt pop
Yanix,55801,"ШОПЛИФТЕР, Выдох, ШОПЛИФТЕР, Первый раз","russian hip hop, russian trap"
